3868913053,40.6303921,-8.6582276,1
7447168759,40.6304474,-8.6583885,2
1827293073,40.630227,-8.6580935,3
5348776039,40.630380099999996,-8.6584573,3
7310925717,40.630285,-8.6580211,2
7447169443,40.6303608,-8.6582072,3
1861243969,40.6298148,-8.6562702,1
1861243987,40.6297934,-8.6560845,1
1861244018,40.6299899,-8.6559155,1
1861244044,40.6298754,-8.6558927,1
1861244034,40.6302133,-8.6554763,1
1861244042,40.6303023,-8.6553576,1
2037312749,40.6302749,-8.6555011,1
1861244032,40.6297713,-8.6561157,2
1861244038,40.6299026,-8.6560399,2
1861244022,40.6300924,-8.6558073,2
1861244026,40.6300146,-8.6556959,2
1861244048,40.630212,-8.6556074,2
1861244040,40.6301998,-8.6554894,2
1861244030,40.6303067,-8.6553452,2
1861244020,40.6297675,-8.6561196,3
2037312752,40.6299085,-8.6560485,3
1861244014,40.6298321,-8.6559399,3
1861244016,40.6300912,-8.6558051,3
1861244086,40.6300118,-8.6556918,3
2037312747,40.6301965,-8.6556207,3
1861244084,40.6302052,-8.6554819,3
1861244072,40.6303029,-8.6553585,3
2272832682,40.6298309,-8.6559387,2
2205761816,40.6382003,-8.728935,1
2205761803,40.6381113,-8.7290637,1
2205761805,40.637992,-8.7289219,1
2205761812,40.6380525,-8.7279007,1
2205761799,40.6381029,-8.7276935,1
2205761814,40.6377773,-8.7275386,1
2205761807,40.6377915,-8.7279033,1
2205761801,40.6381503,-8.7288782,2
2205761818,40.6380918,-8.7290646,2
4169440286,40.6380226,-8.7288607,2
4169440392,40.6379564,-8.727963,1
7257524315,40.6233539,-8.6575997,1
7257524307,40.623429,-8.6572252,1
7257524311,40.6235234,-8.6570022,1
7257524309,40.6236535,-8.6568313,1
7257524305,40.6233659,-8.657596,2
7257524299,40.623407,-8.6572124,2
7257524301,40.6235821,-8.6570716,2
7257524303,40.6236322,-8.6567041,2
7257524291,40.6233385,-8.6576459,3
7257524293,40.6235017,-8.6572865,3
7257524295,40.6234818,-8.6570119,3
7257524297,40.6236281,-8.6567085,3
7257524281,40.6230375,-8.6574283,1
7257524283,40.6231375,-8.6570139,1
7257524313,40.6233118,-8.656633,1
7257524289,40.62339,-8.6565284,1
7152828354,40.6230329,-8.6574347,2
7257524275,40.6231736,-8.6572211,2
7257524277,40.6232177,-8.6568282,2
7257524279,40.6232938,-8.6566186,2
7152828352,40.6234093,-8.6564801,2
7152828342,40.6230276,-8.6574444,3
7152828344,40.6231352,-8.6570354,3
7152828346,40.6232154,-8.6568365,3
7152828348,40.6232981,-8.6566216,3
7152828350,40.6233459,-8.6564909,3
7447168752,40.6234513,-8.6574095,3
1861243744,40.6236368,-8.6568925,3
8096453637,40.6236803,-8.6566733,3
8096453782,40.5741281,-8.4445698,1
8835548592,40.5742717,-8.444486,1
8835548594,40.574303,-8.4446486,2
5173781614,40.5740244,-8.4433769,1
1827292830,40.6300706,-8.6566743,1
1827292842,40.6302319,-8.6566843,1
1827292828,40.630566,-8.656269,1
1827292832,40.6302395,-8.656613,2
1827292840,40.6303031,-8.6567303,2
1827292822,40.6304634,-8.6563587,2
1827293065,40.6306069,-8.6561629,2
1827292820,40.6302374,-8.6566098,3
6857537695,40.6303305,-8.6566809,3
7152827692,40.630553,-8.656403,1
1827292838,40.6306628,-8.6562484,3
6749666861,40.6306084,-8.6562776,2
7152827687,40.6304303,-8.656524,3
7447168995,40.630385,-8.6565991,3
7447169026,40.6303225,-8.6565013,1
1861244098,40.629458,-8.657098,1
1861244108,40.629437,-8.657248,1
784836073,40.62931,-8.657413,1
1861244110,40.629113,-8.657487,1
1861244112,40.629455,-8.657097,2
1861244114,40.629404,-8.657321,2
5348776414,40.629253,-8.65727,2
1861244106,40.629147,-8.657626,2
784836069,40.629073,-8.657541,2
1861244102,40.6294781,-8.6571952,3
5348776416,40.6293728,-8.6571597,3
5348776418,40.629354,-8.6573387,3
1861244126,40.6292817,-8.6572737,3
1827293090,40.6292827,-8.6574326,3
1861244136,40.6290812,-8.6575399,3
784836071,40.6291336,-8.6576217,3
1861244116,40.629365,-8.657157,1
1861244118,40.6295153,-8.6570222,3
8096453769,40.629601,-8.657048,1
2005184187,40.6364176,-8.6585502,1
5033742187,40.6331228,-8.6599232,1
5033742185,40.6331141,-8.6601947,1
5033742189,40.6331233,-8.660294,1
5033742183,40.6331202,-8.6602309,1
5033742181,40.6331792,-8.6600365,1
5033742179,40.6331212,-8.6599379,1
7050315345,40.633135,-8.6603543,1
5033742177,40.6331197,-8.6602014,1
5015288295,40.6331207,-8.6600103,1
5914618278,40.6331797,-8.6600747,1
7447168775,40.6331563,-8.660296,1
7447169013,40.6331202,-8.6601391,1
5036791771,40.630627,-8.6534334,1
1861244132,40.6304575,-8.6532416,1
1861244056,40.6302667,-8.6531571,1
5036791785,40.6301033,-8.6532778,1
5036791773,40.6304616,-8.6536254,1
5036791769,40.6305699,-8.6532945,2
1861244050,40.6303669,-8.6532358,2
1861244046,40.6300984,-8.6531773,2
1861244124,40.6301152,-8.6532773,2
1861244130,40.6305719,-8.653405,2
7447169454,40.6304473,-8.6528718,1
8096453944,40.6304284,-8.6535343,1
1939353211,40.634134,-8.6600439,None
1939353209,40.6341389,-8.6598352,None
1939353207,40.6343102,-8.6599746,None
1939353205,40.6341181,-8.6600484,None
1939353203,40.6343084,-8.659921,None
1827292806,40.6300376,-8.6563597,None
1827292812,40.6302169,-8.6562535,None
1827292790,40.6303358,-8.6559695,None
1827292814,40.6301605,-8.6561244,None
1827292816,40.6299661,-8.6564027,None
1827292808,40.6300727,-8.6562655,None
7152828336,40.6302203,-8.6560922,None
1827292798,40.6302968,-8.6561492,None
6749666875,40.6304482,-8.6558505,None
1827292802,40.6299725,-8.6563894,None
1827292810,40.6300712,-8.656276,None
1827292804,40.630201,-8.6560936,None
1827292794,40.6303201,-8.6561272,None
5348776051,40.6303232,-8.6558978,None
8812748958,40.6304397,-8.6558442,None
1857374411,40.6292818,-8.6560815,None
1857374407,40.6291205,-8.6561452,None
5244233860,40.629904,-8.65411,None
5348776065,40.629696,-8.654453,None
3428077073,40.62952,-8.653913,None
3428077075,40.629403,-8.653715,None
7777835606,40.630026,-8.65418,None
6749666813,40.6317746,-8.655742,None
8096453777,40.631773,-8.6557312,None
8812748967,40.6319257,-8.6558285,None
6749666819,40.6319287,-8.6558278,None
6749666823,40.631773,-8.6557265,None
6749666822,40.6319303,-8.6558258,None
6749666825,40.632057,-8.6558935,None
6749666830,40.6321348,-8.6559586,None
6749666450,40.6320549,-8655913,None
6749666827,40.632143,-8.6559418,None
6749666833,40.6320585,-8.6558915,None
6749666831,40.6321415,-8.6559431,None
6749666835,40.6322239,-8.6559934,None
6749666841,40.6323023,-8.6560612,None
6749666847,40.6323883,-8.6560927,None
1861243794,40.640138,-8.655475,None
1861244148,40.640131,-8.655385,None
54390317,40.6232211,-8.6590497,None
54390327,40.6232506,-8.6590466,None
54390323,40.6232533,-8.6590494,None
54390325,40.6233498,-8.6591362,None
54390321,40.6233214,-8.6591203,None
54390319,40.6233256,-8.6591178,None
54390299,40.6233758,-8.6591563,None
54390297,40.6234033,-8.6591518,None
54390273,40.6234075,-8.659156,None
54390245,40.6235106,-8.659224,None
54390277,40.6234756,-8.6592256,None
54390279,40.6234798,-8.6592237,None
54390243,40.6235697,-8.6592851,None
54390241,40.6235967,-8.6592799,None
54390251,40.6235973,-8.6592827,None
54390291,40.6237035,-8.6593528,None
54390271,40.6236716,-8.659355,None
54390261,40.6236706,-8.6593545,None
54390259,40.6237641,-8.6594044,None
54390283,40.6237901,-8.659414,None
54390257,40.6237902,-8.6594168,None
54390249,40.623894,-8.6594922,None
54390247,40.6238614,-8.6594884,None
54390281,40.623862,-8.6594859,None
54390275,40.6239556,-8.6595358,None
54390255,40.6239825,-8.6595441,None
54390239,40.6239831,-8.6595469,None
54390265,40.6240859,-8.6596243,None
54390289,40.6240512,-8.6596145,None
54390263,40.6240549,-8.659614,None
54390293,40.6241474,-8.6596659,None
54390269,40.6241769,-8.6596755,None
54390253,40.624173,-8.659677,None
54390295,40.6242772,-8.6597544,None
54390315,40.6242441,-8.6597473,None
54390303,40.6242478,-8.6597441,None
54390309,40.6243388,-8.659798,None
54390313,40.6243668,-8.6598076,None
54390305,40.6243669,-8.6598098,None
54390301,40.6244671,-8.6598885,None
54390311,40.6244385,-8.6598774,None
54390307,40.6244386,-8.6598768,None
7050315314,40.6371952,-8.6577543,None
6857537789,40.6371249,-8.6576865,None
7050315312,40.6372483,-8.6578206,None
7050315328,40.6371104,-8.6576554,None
7050315327,40.6371791,-8.6577399,None
7050315330,40.6372399,-8.6578197,None
7050315347,40.6371175,-8.6576544,None
7050315322,40.6371636,-8.6577332,None
7050315321,40.6372424,-8.6578136,None
7050315316,40.6371325,-8.6576715,None
7050315318,40.6372162,-8.6577801,None
1861244128,40.6376166,-8.6522598,None
1861244120,40.6376999,-8.6521537,None
1939353224,40.6376158,-8.6520823,None
1837671977,40.6313285,-8.6554622,None
1837671969,40.6312177,-8.6554626,None
3428077099,40.6312186,-8.6554581,None
1861243971,40.6310963,-8.6582601,None
1861244007,40.6312678,-8.6587255,None
1861243997,40.6313747,-8.6589769,None
7152828068,40.6308938,-8.6585129,None
1861244144,40.6306165,-8.6593464,None
1861243985,40.6305569,-8.6589448,None
7152828076,40.6308203,-8.6593947,None
7310925659,40.6305877,-8.6590728,None
7152828074,40.6309987,-8.6592193,None
1861243981,40.6311707,-8.6585441,None
8096453641,40.6309275,-8.6587211,None
7152827858,40.6310552,-8.6588928,None
8096453639,40.6310516,-8.6584992,None
7152828070,40.6307076,-8.6586474,None
5575498343,40.6309102,-8.6593467,None
7152828072,40.6307372,-8.6594587,None
7310925702,40.6309784,-8.6589022,None
